id,lat,lon
99,70.73304033255644,-158.38645367782962
100,70.69083817427894,-158.50830635925595
101,70.71843842793265,-158.59158486034127
102,70.75019476269155,-158.38047429889087
103,70.79265999405733,-158.24552489789266
104,70.77897862533013,-158.8605531357414
105,70.23996291886205,-161.2106205960044
106,70.27050024434719,-161.09552005244024
107,70.33818691212517,-160.6401739826418
108,70.3840254915981,-160.52392698539308
109,70.2852974486614,-160.56222503072968
110,70.25254457222688,-160.6508583912563
111,70.24265887461948,-160.6840531940324
112,70.26532851672167,-160.44200658211042
113,70.24119756357443,-160.05954235487835
114,70.14808787541774,-159.99865291420448
115,70.34304374002329,-159.6230602534024
116,70.3322785934459,-159.67689518025767
117,70.40645984379721,-159.66098582975573
118,70.41694801087907,-159.59261785807388
119,70.6023530768042,-159.4654632397768
120,70.58407170129934,-159.5536532480389
121,70.55792260771084,-159.59836360171448
122,70.59090676323348,-159.61890591859876
123,70.61952904426313,-159.75611504804206
124,70.63125739989214,-159.713377270285
126,70.7849814794721,-159.59404213722476
127,70.62440710435233,-159.4936271722683
128,70.67070225276156,-158.67325213393536
129,70.66888928724993,-158.75694502248354
130,70.65958419106633,-158.70683195616857
131,70.6001581850298,-158.92205089985546
132,70.58736286617017,-159.26007108897946
133,70.56002373795441,-159.26575287401073
134,70.56175529421549,-159.30045316493704
135,70.43669852940154,-159.33241028483778
136,70.45457738107825,-159.17451339044868
137,70.37439084680283,-159.17932805647663
138,70.42226023561932,-159.06849139085654
139,70.49796111585964,-158.90636997265557
140,70.50568205094541,-158.93671262274228
141,70.53532788996435,-159.05989869253875
142,70.51139577725114,-158.85390587952259
143,70.46987317059285,-158.64932617438132
144,70.48057535110894,-158.88184315807075
145,70.36094057272302,-158.7794881457127
146,70.34321094041933,-158.67442511410934
147,70.33588646423887,-158.55637421888395
148,70.41487627168888,-158.53621516808
149,70.44777345471893,-158.45531889277308
150,70.44098366433451,-158.58238093487913
151,70.42251563411351,-158.60662407570183
152,70.46985414891273,-158.4955116443434
153,70.59519521774611,-158.37795836613836
154,70.58700880995829,-158.42257034232784
155,70.58390280582141,-158.51413485535733
156,70.58864777161112,-158.48167419609308
157,70.5393140975729,-158.6689745100772
158,70.53462145393097,-158.69899162915348
159,70.57361240929845,-158.73850630543257
160,70.57937119161747,-158.55858434957398
161,70.61218644673508,-158.50399018367477
162,70.65423621822319,-158.55491093547047
163,70.69241492692427,-158.60853346096516
164,70.65723540760266,-158.47135756293042
165,70.63960082622778,-158.3745461393659
167,70.59576192279502,-158.27562289619496
168,70.6251038093395,-158.18936809145308
169,70.63506317274637,-158.24456302860892
170,70.6263365473673,-158.12768729102143
171,70.6122796040591,-157.980302167872
172,70.59002303527245,-158.06060492023528
173,70.5661285155146,-158.0239046097068
174,70.56132688683103,-158.23047775591218
175,70.50330106625735,-158.2441180004814
176,70.47506793708706,-158.18608327533644
177,70.45533281471509,-158.16173301410535
178,70.46979763979675,-158.11717441008904
179,70.49102373149518,-158.09878352386767
180,70.52712821323509,-158.05783404968074
181,70.52338232284315,-157.97503790748382
182,70.49442053385283,-157.99524045666504
183,70.47428928111688,-157.9869111980293
184,70.46016291052825,-158.05591244553918
185,70.45870502490544,-157.95501791930633
186,70.48203961976635,-157.91217956311786
187,70.53893663328495,-157.8065364751004
188,70.5476985587099,-157.77032262898356
189,70.59481567163209,-157.91903022296836
190,70.50300928424795,-157.74625530084225
191,70.47791439018492,-157.47702333409978
192,70.46162862612134,-157.57634918754317
193,70.43509107363914,-157.47660831045553
194,70.43639876681787,-157.40457869711182
195,70.41901077476335,-157.4216494377501
196,70.39577123029703,-157.43309731123722
197,70.40210783935225,-157.58845355410065
198,70.41738610414652,-157.77853567015336
199,70.478653642999,-157.83450315882894
200,70.31342510393803,-157.84717643805703
201,70.34782897387879,-157.5814509760917
202,70.27464503569205,-157.87263514260155
203,70.27869940765125,-157.69211650451047
204,70.25287275916637,-157.64427099234888
205,70.2496807647542,-157.6748926307638
206,70.21874627363296,-157.90003598268888
207,70.25330759933411,-157.94727364484467
208,70.26808483269396,-157.9869584960717
209,70.28024336886513,-157.9394874449237
210,70.30995330116141,-158.23797271111331
211,70.39796095947752,-158.27335096525826
212,70.42372647170102,-158.33537032143528
213,70.45262449540053,-158.2870874210097
214,70.4377260352733,-158.4012979276987
215,70.27022838325217,-158.3897853047275
216,70.2752193617564,-158.6192966217228
217,70.25848773711446,-158.43510922183867
218,70.22605872413385,-158.50228380331365
219,70.25477983995656,-158.63368103922954
220,70.2240216549633,-158.72999551851404
221,70.16148947285285,-158.36342868008472
222,70.1539002370823,-158.32772106875362
223,70.16549807485164,-158.30100437723112
224,70.19488177563501,-158.34370003019367
225,70.1714446123905,-157.73849458091834
226,70.14316526515165,-157.90997437312203
227,70.05175475830887,-158.13569954629781
228,69.99359161983766,-158.47156535479414
229,70.04663177322477,-158.189279944817
230,70.00200424801638,-158.10975224051376
231,69.98631867849257,-158.15536799786383
232,70.0389358918235,-158.45998646147507
233,70.07900127575758,-158.7552996739908
234,70.07417654396623,-158.80231236287702
235,70.05374585473368,-159.38772493028472
236,70.14863649806959,-159.1907450953729
237,70.19815835553297,-159.01912390886514
238,70.21399807920263,-158.8470130205359
239,70.22046287727211,-158.94541801933386
240,70.22415967513513,-158.99771330368696
241,70.23051199425484,-158.88040396727746
242,70.23493421664652,-158.84635270976338
243,70.21024056273342,-158.7888911400433
244,70.2504125263592,-158.75701928471173
245,70.27475740388188,-158.67163130592448
246,70.30790609567913,-158.8776070860939
247,70.28394345916018,-158.86017323107478
248,70.26653182283572,-158.9405956892503
249,70.28856062920616,-158.9819962880409
250,70.30397080099519,-159.0084216676402
251,70.3355408886309,-158.98618691049535
252,70.34640224507562,-159.03919724971374
253,70.32689533377167,-159.06383878789023
254,70.32489855233489,-159.08901319891604
255,70.32326662034592,-159.11919296568158
256,70.2853192781877,-159.08083082627195
257,70.30171790082186,-159.06098585194331
258,70.23194361205634,-159.09555369727772
259,70.23539680114125,-159.1437630892072
260,70.2631571770745,-159.20441762937853
261,70.22613017150894,-159.2076039515274
262,70.24231604993064,-159.0033473111933
263,70.225864213879,-159.02757312156533
264,70.21224938390222,-159.13319658057492
265,70.2024023582105,-159.1590820443438
266,70.20394962260326,-159.44249211758319
267,70.2143928463189,-159.49889910227478
268,70.28734319421535,-159.223276380181
269,70.24833702500486,-159.25305416925937
270,70.33208825597791,-159.50843000462683
271,70.33604432294551,-159.4825599031256
272,70.28460094857712,-159.49079119492288
273,70.25227231823197,-159.57968618488877
274,70.22502689995773,-159.54368818423745
275,70.222959272145,-159.5884799689916
276,70.17795922658821,-159.56112450980663
277,70.196214958154,-159.5306841836592
278,70.18717645910984,-159.4557176754112
279,69.96853617589045,-159.22039957112116
280,69.95237869863863,-159.1590236019868
281,69.56398551182951,-160.91633745634223
282,69.63821481141424,-160.91678036493047
283,69.73319249265143,-161.27316483161457
284,69.76060241379876,-161.26569836521614
285,69.75249159969583,-160.82292297887426
286,69.69699875193226,-160.6075916449041
287,70.00423651950773,-160.1666096099827
288,69.98984441636522,-160.1262517019769
289,70.00546289301704,-160.44808535576914
290,69.79111659094588,-160.8424436492325
291,69.87551645654642,-161.26830688164773
292,69.90607286644675,-161.46697695280926
293,69.84965311240161,-161.53951772480536
294,70.00618795340928,-161.07298151645222
295,70.0367503244543,-161.17128957342695
296,70.21291944990155,-161.29844878158397
297,70.20766644596543,-161.33175537131234
298,70.14514774282328,-161.62632780042284
299,70.16694079101929,-161.4886465371461
300,70.18700205846498,-161.38595752403492
301,70.21540545700083,-161.3849016754804
302,70.21214095630933,-161.45070032303127
303,70.21809406026742,-161.4960733167609
304,70.1835635549946,-161.593273980957
305,70.17192090847276,-161.7135313793489
306,70.19171608173404,-161.63327613577934
307,70.13282988184177,-161.76950943588156
308,70.1108206753382,-161.81064289095073
309,70.10765646976277,-161.7385678581095
310,69.9854151662617,-161.99373543222916
311,69.86843593226969,-162.08777069361875
312,69.84012587089859,-161.94044495017536
313,69.83148458113274,-162.12634680904497
314,69.77036845688411,-161.92501724619845
315,69.7209542507671,-161.8197537465552
316,69.81908707442997,-161.7011250526386
317,69.80254138918151,-161.62399386827036
318,69.82894455021541,-161.5627883076703
319,69.7508929912054,-161.66393077288336
320,69.6307668515267,-161.89657257992835
321,69.60060150093756,-161.8401074290934
322,69.52272130980067,-161.67600389099562
323,69.53025311551949,-161.8930502848201
324,69.56055727309506,-162.24515535935254
325,69.60594645657257,-162.20274024062104
326,69.62824895790912,-162.03843793763545
327,69.64721742199067,-162.10134725018386
328,69.65740089755188,-162.1905940789784
329,69.71497726650146,-162.17846271969032
330,69.70771260092958,-162.22809059231008
331,69.60842447610828,-162.33045936027722
332,69.5866459954635,-162.33892994777156
333,69.59694043699224,-162.26506179177392
334,69.55860790986934,-162.3203881171818
335,69.53942948723635,-162.32554448274652
336,69.56916565028712,-162.35636791477833
337,69.58345808276,-162.43490347413316
338,69.62072063133049,-162.5153596160649
339,69.64897994441793,-162.63483260159384
340,69.60478914756503,-162.70988507695873
341,69.62181913688404,-162.72584709099027
342,69.6448805885563,-162.745578162782
343,69.66263413655075,-162.73563715506188
344,69.67868618488808,-162.67763478289424
345,69.69314146269399,-162.5239827087125
346,69.79595326322219,-162.48566339467524
347,69.83065509490523,-162.39219177944818
348,69.90977568485198,-162.49384643236795
349,69.89001443250612,-162.55965091136204
350,69.80245486758038,-162.56915614301226
351,69.81069395653662,-162.7140563503378
352,69.7422465785616,-162.9343935341871
353,70.0897744701202,-162.26602102504685
354,70.02174515102253,-162.34936217261216
355,69.97852758128792,-162.29210815674773
356,70.02862115844738,-162.1361693548237
357,70.05551875331989,-162.18045019040542
358,70.07510160250351,-162.1639560818983
359,70.09186526109342,-162.123399372853
360,70.1781312394892,-161.88005366116494
361,70.1742157250887,-162.09188071462972
362,70.20579043606145,-161.91249689368775
363,69.5477934833554,-162.80694885072992
364,69.43792303244699,-162.60712316621994
365,69.4215058007168,-162.89603166656434
366,69.4040212542426,-162.96826336262566
367,69.4570269163478,-162.85501369147607
368,69.4736042441542,-162.9618187787301
369,69.3852062260474,-162.9402791772448
370,69.36290978656022,-162.75556025255858
371,69.15374707594755,-163.50148182497628
372,68.33636588299848,-166.19668813809503
373,68.35671507716228,-166.20754886864665
374,68.45844894198028,-166.19930855466612
375,68.35337680141829,-166.3778757932686
376,67.68089091778435,-164.31440455821317
377,67.62286613765892,-164.13691918557998
378,67.6571179162912,-164.17075379080396
379,67.78438477183477,-164.55201221942025
380,67.94568472725256,-165.1082588111102
381,67.99086687763962,-165.22602304997173
382,67.88317235263898,-162.287074435356
383,67.74923279384724,-162.61384005621142
384,67.66356581114907,-162.55857153441752
385,67.41979676647414,-162.58809583000073
386,67.40271984248834,-162.68205709887982
387,67.44750492059529,-162.79715090942767
388,67.38012419949814,-162.82160126431438
389,67.39450051588362,-162.76793401327365
390,67.37135819845984,-162.77276783846546
391,67.39435632338477,-163.81721518220147
392,67.63937426020041,-164.07049768890175
393,67.49193535993957,-163.92974986732338
394,67.14897181889545,-163.63416222436675
395,67.06861746262251,-163.25858824978033
396,67.10949945020448,-163.56739746941957
397,67.09525068036999,-163.43414796930574
398,67.1304603313865,-163.48454555293884
399,67.1204520657047,-163.51666367192894
400,67.10138391609594,-162.3498431640206
401,67.02904775199096,-162.23011911666262
402,67.00745578162243,-162.3440061678012
403,67.04138807954628,-162.3288664851394
404,67.04267315453106,-162.29192740307994
405,67.05671959304512,-162.36557939010152
406,66.78745687222307,-162.30201637423255
407,66.87567448316923,-162.59909188009908
408,66.40388864602082,-161.77589178623631
409,66.4448297731405,-161.83660495571363
410,66.69210614956309,-161.7322296510421
411,66.70119939858941,-161.7046699445848
412,66.69029511288548,-161.69861357214748
413,66.67155952920587,-161.68612566337808
414,66.6955910719616,-161.66789461683422
415,66.65811257399697,-161.65353552870403
416,66.6408876350651,-161.61080299410852
417,66.64786408543833,-161.56344655050063
418,66.65558390236457,-161.52579445638224
419,66.67683446057056,-161.58202508062064
421,66.71518421023531,-161.6021282014578
422,66.71444824065838,-161.63385955105946
423,66.73361608160616,-161.6310272904273
424,66.76875678188637,-161.55003327920295
425,66.78235107469975,-161.60568312449706
426,66.78297270059144,-161.46997647956354
427,66.81359885828044,-161.42410394950272
429,66.77720206807341,-161.68486733358682
430,66.88525681242997,-161.64637476302647
432,66.75733396323957,-161.79324763639735
433,66.73570907198655,-161.82922349499776
434,66.91865979738412,-161.5509993844486
435,66.88008296035773,-161.31589753435887
436,68.14182927210358,-161.43988974039243
437,68.00159536225932,-161.73109066019634
438,67.96412521341341,-161.70265484409302
439,67.98384775790608,-162.1290690459702
440,68.05740523924052,-162.87184577651107
441,69.47701794390196,-162.17982126137397
442,69.47833544215182,-162.14611971202444
443,68.79191141146245,-160.00702129293447
444,68.87242299887394,-158.36136182385445
445,68.33212997663574,-158.74779921685882
446,68.24948310726586,-158.31574762593831
447,68.50162818311975,-157.0390432779392
448,68.47603803986415,-156.5062545612286
449,68.22281370916421,-156.88006506626112
450,68.04984649811755,-158.121257054963
451,68.11536751666382,-158.1702850005022
452,67.934648216087,-157.70777333941876
453,67.87346414758012,-156.65679643081273
454,67.66948139931733,-158.1881870119579
455,67.9496586729157,-158.80085543512732
456,68.15177376426402,-158.9739505504705
457,67.99704925250218,-159.1265041165678
458,68.0393754267709,-159.18889523521582
459,68.01554496279478,-159.2687813726282
460,68.2009393873126,-159.82701122160293
461,66.80468960929585,-160.9425612888534
462,66.7067135323873,-160.861334325649
463,66.6872291239708,-161.05415591883454
464,66.6987841942192,-161.101122947976
465,66.69953403485802,-161.16549013444703
466,66.72551932655442,-161.07401123774872
467,66.80015572153303,-161.01055135227614
468,66.80249234608713,-161.36388070311486
469,66.73323228840493,-161.43624778680626
470,66.74435970049497,-161.32359369529817
471,66.6438340009608,-161.3333598688517
472,66.66151861938422,-161.44449916591248
473,66.69151895412121,-161.4488822591686
474,66.69875555717054,-161.41317773753138
475,66.63631201813719,-161.46658503137937
476,66.6213910107737,-161.5408262012367
477,66.62747534365857,-161.3784259236051
478,66.62064340477716,-161.21994222771312
479,66.46503960448977,-160.16833339254777
480,66.51643568610092,-160.19019604933663
481,66.47243693895014,-159.83910140560843
482,66.44567131534434,-160.07724546993862
483,66.43180394860674,-160.14946825120975
484,66.55775887803433,-160.0849860651971
485,66.59666612683185,-159.93697922148542
486,66.65680746086974,-159.92799124483287
487,66.63653038063684,-159.97995798925885
488,66.64938750160213,-160.00077980795345
489,66.62163172158665,-160.11859637923175
490,66.65643190550166,-160.08652540505733
491,66.63225371941316,-160.25501277350753
492,66.56225796318975,-160.22592197184056
493,66.58314789188088,-160.18904300187305
494,66.55993083971241,-160.17640872751093
495,66.54474054979201,-160.15766264947285
496,66.66038398539538,-159.76070466641477
497,66.64212483130402,-159.51330012715786
498,66.50656402957141,-159.46257207626272
500,66.51875187974973,-159.31412932399766
501,66.50241681614634,-159.2995373983649
502,66.4927900274093,-159.27065481270287
503,66.47094088406566,-159.2702490286939
505,66.41163863616647,-159.18498916450082
506,66.42588825825283,-159.28476176929064
507,66.43581447186827,-159.5903948773012
508,66.49007437775377,-159.54516250226226
509,66.47095983293089,-159.57647958816966
510,66.54808883943342,-159.66332740436775
511,66.49069642857866,-159.5835772092651
513,66.37805173771638,-159.96243859474782
514,66.39738857491044,-159.82866609050194
515,66.28029300693231,-160.02681413299084
516,66.37855188544467,-159.31033152953285
517,66.3572047707973,-159.12494753775985
518,66.14158035798586,-159.18348502769715
519,66.3488012118763,-158.63864402543885
520,66.40882631745903,-158.81566454496377
521,66.41099651196036,-158.8472340485932
522,66.38585786490286,-158.93478587379548
523,66.53746405730178,-158.9686445176812
524,66.52204132668642,-158.91417667737926
525,66.53373411663375,-158.88194704152403
526,66.507603759085,-158.89300081185738
527,66.4852409795892,-158.7674648468297
528,66.54557461356403,-158.75464385247898
529,66.53615385716812,-158.77719439306148
530,66.80186432246465,-158.3266065993493
531,66.80057723155014,-158.092404943399
532,66.7797574700567,-158.3740530065138
533,67.0959479919772,-158.56976460209293
534,67.1766602759483,-157.19430627671625
535,66.9757086959616,-156.45786197717814
536,67.03996823527821,-155.73481474948483
537,66.81538810129794,-156.49370812458505
538,66.62329007579497,-157.23008177778055
539,66.82301872602096,-157.25389380331004
540,66.81334446078823,-157.3447556031139
541,66.82548352095831,-157.5223973154821
542,66.85466561824946,-157.40215146279732
543,66.45982201895114,-158.14717787026473
544,65.8838860116912,-157.40039115982992
545,65.97195228353691,-156.9577840724162
546,66.08651976826442,-156.196181467761
547,66.0601474505979,-156.12010322932633
548,66.02999808931514,-156.10312854824963
550,65.76842689727123,-156.79725326244272
552,65.72687177107514,-156.74413476404303
554,65.84707444477526,-156.44131020396938
556,65.94218736402598,-156.44961166152336
557,65.80865729145503,-156.11885659835104
558,65.79368244306613,-155.9088206943007
559,65.77962776465287,-155.96459093012427
560,65.69737498622065,-156.07636067737036
561,65.73805261925898,-156.2286236064846
562,65.78451039612044,-156.086408245672
564,65.65478172982782,-156.09861473419073
565,65.68583364135253,-156.08669683217963
566,65.5992416867279,-155.8828773669193
567,65.50864745411587,-156.10469305669108
568,65.63730291336573,-155.61488497491607
569,65.70078341052348,-155.56519540367674
570,65.68274878018445,-155.66834710583296
571,65.69473819847269,-155.8948077907832
572,66.87343703130661,-155.67722719943836
573,66.93461271351212,-155.62976432707438
574,66.9313850894536,-155.02598920624905
575,66.79943427852095,-154.3171506628653
576,66.79106942232684,-154.40668739001384
577,66.98457237843715,-154.69961629478436
578,67.11480823159675,-154.3548466758294
580,67.35236626319424,-153.6654874328132
581,67.74728284026308,-156.2116923274776
582,67.80170382077024,-156.24547737646057
583,67.95455240989578,-156.14141305968187
584,68.12090062455935,-156.07915314850916
585,68.37620617588193,-154.59850862580697
586,68.36007348448429,-154.64364800305492
587,68.3937640050688,-154.05649107086757
588,68.0745671854077,-152.95289391062883
589,68.23020029539695,-152.7112108019181
590,68.34252123095632,-152.66522874382457
591,68.32089069316754,-152.59540868180008
592,68.2782433074066,-152.6768853616925
593,68.90274783872991,-151.299924379377
594,69.48365352220736,-150.5705033093862
595,69.5240052156068,-150.8702489742191
596,69.50881763940855,-151.12655924294788
597,69.54912293404747,-151.07224334553806
598,69.60146109801309,-151.1584838814834
599,69.53083651827913,-151.26181116598246
600,69.22358077704942,-152.27638582178585
601,69.70606279214324,-151.98033737997304
602,69.76375619906423,-152.84174177908557
603,69.75962680608914,-152.90383310753623
604,69.70216888295795,-152.74346542500348
605,69.68484047397297,-152.74220832830832
606,69.65941979509799,-153.0507290845243
607,69.58466752464057,-153.24902950913534
608,69.63272416736469,-153.14348964619387
609,69.62913903079487,-153.20425110539543
610,69.69990650887037,-153.48457264848201
611,69.73740930270108,-153.45890379185303
612,69.72105376518033,-153.3832134097998
613,69.76952338458892,-153.40554211907357
614,69.73584482543329,-153.30144612306
615,69.66438183823642,-153.09986299525622
616,69.68138218302697,-153.035531283355
617,69.68836164951271,-153.0946994146122
618,69.70581485897038,-152.98572294621272
619,69.75785462649895,-153.05261460307617
620,69.89087667509638,-152.91548276888736
621,69.87716318937076,-152.9769644339811
622,69.86850336529298,-153.06744543126223
623,69.89310702933147,-153.01435005705315
624,69.88712377186623,-153.24792458683274
625,69.86886094225889,-153.19923419709497
626,69.79824122449747,-153.12040968725347
627,69.77074368341711,-153.2699879137154
628,69.84547100238261,-153.5072791873605
629,69.87257781945675,-153.4118120733207
630,69.89885692451323,-153.36700474694274
631,69.95516095210141,-153.2432684099522
632,69.89354297896121,-153.41675086234605
633,69.9462352344212,-153.45935148573318
634,69.97179940217784,-153.57783090504822
635,69.99604839526879,-153.54943458843616
636,69.96307699501742,-153.66439512969575
637,69.92076966120273,-153.66016396847508
638,69.90957467033014,-153.74169888596413
639,69.86109089366278,-153.61833703618424
640,69.83388901463314,-153.6125288345969
641,69.84622490350364,-153.79186424264722
642,69.78869837099364,-153.86765730741712
643,69.74006375642816,-153.69876338477906
644,69.7668631608715,-153.46875474521386
645,69.70702762951666,-153.59874862478878
646,69.69187764422827,-153.80266073089226
647,69.67906542414914,-153.75305456346558
648,69.68766792914509,-153.6475011624509
649,69.69516752141101,-154.05204595839146
650,69.6451597038472,-154.05887561372026
651,69.63355913872456,-154.12287891647273
652,69.58706996885621,-154.05177239824968
653,69.6051671682986,-154.19833851804987
654,69.45759529830582,-154.3651600159985
655,69.01496373743261,-154.87059363679157
656,68.47879310506337,-154.05318535651486
657,68.5067418253039,-153.99375829202185
658,69.95087067311087,-156.00148021949116
659,69.9443067257875,-156.1435607072477
660,69.87546726175805,-156.35537833803772
661,70.01464228986548,-156.70299202384425
662,69.96056389983848,-156.84150435239334
663,69.92445454882998,-156.9490011494255
664,69.92048592822074,-157.76168987083906
665,69.98756743014759,-157.92249761459257
666,70.05095312713742,-157.61800562037575
667,70.13827704027536,-157.68072124354921
668,70.13030611687122,-157.27150815498703
669,70.06068660112122,-156.82980165563595
670,70.08373474664712,-156.8143536898787
671,70.16936378732981,-156.9365065027808
672,70.16100380962529,-156.80598735365123
673,70.22242353450362,-156.71208360630493
674,70.1879990178112,-156.6269030819942
675,70.221968346034,-156.56876906639442
676,70.24291678765773,-156.6304231127639
677,70.24987659025206,-156.56378179065277
678,70.249794189765,-156.6981635375583
679,70.20649783755648,-156.87372466866933
680,70.2016714990417,-156.8050944457012
681,70.19721840435005,-156.94021888179577
682,70.21279324315701,-156.99036903218305
683,70.2400410999139,-156.92886797649297
685,70.26925390535838,-156.91629630284726
686,70.26814055932648,-156.96996346037815
687,70.25449312388257,-156.9969723946779
688,70.28406849147422,-156.93528070219776
689,70.28791854208784,-156.98497005169696
691,70.35524986275425,-157.4340909128688
692,70.33688705765145,-157.29766579588176
693,70.31119778174666,-157.30829135262078
694,70.32315786585542,-157.25832140682274
695,70.32886689807741,-157.01095530982622
696,70.35101074678069,-157.08663294239273
697,70.37667845679934,-156.92575421378737
698,70.39467265444004,-156.83576309612764
699,70.3788678163189,-157.1655730107577
700,70.3656668704697,-157.41180018961836
701,70.3827186218294,-157.4037688921621
702,70.48999996137167,-157.04300182064156
703,70.45254367364416,-156.95215660636532
704,70.4175829455791,-156.98235254224656
705,70.4409584176371,-156.86861905909072
706,70.47055929329451,-156.73496514118114
707,70.47325821082183,-156.68924769746434
708,70.462123718622,-156.62851072053982
709,70.42829739548979,-156.61411324632144
710,70.42384057477891,-156.56612493969857
711,70.4020520386534,-156.66870989596063
712,70.37440103797162,-156.71412430397194
713,70.36298245145922,-156.64606204925104
714,70.3723040201225,-156.88517194376925
715,70.34945173417765,-156.9100726854868
716,70.3273505328178,-156.80392606711837
717,70.28702960877962,-156.79025943660906
718,70.33097985869908,-156.75744210850834
719,70.35684926363855,-156.7172788058206
720,70.32643375859226,-156.64934974551375
721,70.32448494956904,-156.58903475220043
722,70.30227292279126,-156.6844533577049
723,70.27562990597063,-156.66452230998536
724,70.30277594954552,-156.57710097969772
725,70.26386422476844,-156.6022663307846
726,70.2864196770067,-156.52900168117432
727,70.30181908605479,-156.4696015845649
728,70.33858466835504,-156.46477017769163
729,70.36174822371754,-156.44991020555025
730,70.3397691167042,-156.401817724205
731,70.3619569722465,-156.38006928580018
732,70.38191271286314,-156.3940787552069
733,70.386757785073,-156.47075224212003
734,70.37921350221477,-156.58838781182334
735,70.40500916607174,-156.5055927863895
736,70.42584327373451,-156.5111483347446
737,70.36624945843684,-156.30339036613015
738,70.41627362647151,-156.27467653346767
739,70.33945154546406,-156.34247343624244
740,70.30377514066204,-156.31088528279693
741,70.34787411892852,-156.23205159378782
742,70.35440896598176,-156.15184103043217
743,70.36243269201542,-156.08884509430965
744,70.3500954219091,-156.01814191514833
745,70.26464279319264,-156.0199514537011
746,70.28115442109535,-156.10973672416208
747,70.2838075085846,-156.24431119757048
748,70.25651769657857,-156.27710941412266
749,70.24002269827653,-156.02339053404677
750,70.21375984163943,-156.18175015854962
751,70.21357105112895,-156.1150340755831
752,70.19958968885595,-156.14347995780793
753,70.18332651248552,-156.08690727287316
754,70.18936361197156,-156.19424959800435
